playlist_id,track_id,pos
32007,11763,67
32007,10013,69
32007,1093,72
32007,14724,75
32007,16307,86
32009,1585,1
32009,11407,2
32009,17608,4
32009,11247,6
32009,3511,8
32009,11250,11
32009,586,13
32025,15666,0
32025,14117,1
32025,10438,2
32025,4564,3
32025,3578,4
32025,12813,5
32025,1482,7
32025,8516,9
32025,4202,14
32025,14994,15
32025,11622,16
32025,1372,17
32025,10073,19
32025,4658,23
32025,17547,24
32025,3162,25
32025,10293,26
32025,752,27
32025,10596,28
32025,17346,31
32025,10552,33
32025,8066,36
32025,8990,37
32050,4743,3
32050,16454,5
32050,8265,8
32050,2579,9
32050,3650,10
32050,16396,11
32050,15837,12
32050,14378,18
32050,6563,24
32050,7896,29
32050,5958,30
32050,20197,33
32050,6472,34
32050,7053,37
32050,5738,41
32050,16954,42
32050,8001,43
32050,14345,44
32050,17820,49
32050,12303,50
32050,12539,51
32050,15430,54
32050,4224,55
32050,5751,56
32050,7272,57
32050,1898,59
32050,877,60
32050,9715,62
32050,17408,63
32050,19043,67
32050,4774,68
32050,14826,70
32054,797,1
32054,17709,2
32054,8627,3
32054,3698,4
32054,16832,6
32054,1495,8
32054,10089,9
32054,8452,11
32068,3802,-1
32068,18804,0
32068,4469,1
32068,13542,2
32068,12775,3
32068,6557,5
32068,8549,6
32068,1487,11
32068,2894,12
32068,10135,14
32068,18054,15
32068,4044,16
32068,8117,18
32068,1442,19
32068,16451,20
32068,20434,21
32068,18232,22
32068,17314,23
32068,20028,24
32068,11233,25
32068,14714,26
32068,17154,27
32068,362,28
32068,5940,29
32068,5668,30
32068,10100,31
32068,8897,33
32068,15498,35
32068,5924,36
32068,15368,38
32068,4578,41
32068,9963,42
32068,19935,43
32068,9738,45
32068,15082,48
32068,20042,49
32068,7052,50
32068,13424,51
32068,14597,53
32068,4013,54
32068,19838,55
32068,12162,56
32068,956,57
32068,2665,58
32068,5128,59
32068,4848,68
32070,18661,5
32070,17735,15
32070,7870,16
32070,19978,17
32070,18426,18
32070,16384,20
32070,7114,21
32070,16563,22
32070,16293,23
32070,16006,24
32070,4812,25
32070,6285,26
32070,11002,27
32076,9246,0
32076,15988,1
32076,11688,2
32076,15722,3
32076,12395,4
32076,9473,5
32076,12835,6
32076,15098,7
32076,13993,8
32076,1010,9
32076,12868,10
32076,18758,11
32076,18011,12
32076,9940,14
32076,4339,15
32076,14892,16
32076,11880,17
32076,724,18
32076,19969,19
32076,663,20
32076,7888,21
32076,13074,23
32076,4253,24
32076,6666,25
32076,9996,26
32076,20005,27
32076,3628,28
32076,4940,29
32076,5496,32
32076,10584,33
32076,1992,34
32076,10834,35
32076,14147,37
32076,6301,38
32076,20501,39
32076,3285,40
32076,17324,41
32076,12390,44
32076,19825,47
32076,12071,48
32076,7416,49
32076,14370,50
32076,14556,51
32076,20238,52
32076,4672,53
32079,7130,3
32079,3777,4
32079,6247,12
32079,9009,13
32079,9647,14
32079,2780,16
32079,20134,17
32079,6021,19
32079,18525,20
32079,15578,26
32079,3584,28
32079,11107,30
32079,20235,31
32079,13006,33
32079,7009,34
32079,20555,35
32079,4305,37
32079,6949,38
32079,13139,39
32079,9705,40
32079,18381,41
32079,18649,42
32079,19704,46
32079,14453,47
32079,15558,48
32079,17385,49
32079,17420,50
32079,20571,51
32079,5833,52
32079,14583,53
32079,5699,55
32079,12674,56
32079,12164,57
32079,16024,58
32079,16998,59
32079,12906,62
32079,17897,63
32079,15931,64
32079,10285,65
32079,1741,66
32079,18503,67
32079,8956,68
32079,5881,69
32090,80,0
32090,3811,1
32090,6937,2
32090,1895,5
32090,3558,6
32090,3527,8
32090,9439,9
32090,7567,10
32090,19568,11
32090,17239,12
32090,3011,15
32090,7765,16
32090,14163,17
32090,19781,18
32090,14482,19
32090,12436,20
32090,10636,21
32090,2997,22
32090,18541,23
32090,13706,24
32090,2117,25
32090,16230,26
32090,11107,27
32090,11206,28
32090,10689,29
32090,19628,31
32090,11474,32
32090,360,33
32090,15578,34
32090,6253,35
32090,541,36
32090,11070,37
32090,17303,38
32090,13237,39
32090,14508,40
32090,10264,41
32090,18074,44
32090,20425,45
32090,15370,46
32090,18428,47
32090,10112,48
32090,14758,49
32090,10496,50
32090,18860,51
32090,18381,52
32090,20037,53
32090,10985,54
32090,15907,55
32090,13990,56
32090,216,57
32096,17247,3
32096,2090,4
32096,11393,5
32096,6472,6
32096,16765,7
32096,1710,8
32096,6285,9
32096,18661,10
32096,4812,11
32096,520,13
32096,20553,14
32096,8054,15
32096,17819,16
32096,8709,17
32103,19195,-1
32103,10830,2
32103,537,3
32103,4166,7
32103,5606,8
32103,8539,9
32103,19047,10
32103,18787,11
32103,10351,12
32103,4910,13
32103,15900,15
32103,7260,16
32103,5024,17
32103,7205,19
32103,5171,21
32103,15647,22
32103,7961,23
32103,10848,24
32103,6105,25
32103,15988,26
32103,11664,27
32103,16994,28
32103,37,29
32103,2221,30
32103,5100,32
32103,8491,33
32103,5572,35
32103,13550,36
32103,20134,37
32103,18464,38
32103,9727,40
32103,15771,41
32103,12510,42
32103,7465,44
32103,6265,45
32103,18841,46
32103,12278,48
32103,11373,49
32103,541,50
32103,16502,51
32103,7925,52
32103,2272,53
32103,11107,54
32103,9291,55
32103,19385,56
32103,16460,57
32103,8956,61
32103,19725,62
32103,4460,63
32103,9205,66
32103,11905,67
32104,10026,0
32104,13216,1
32104,6103,2
32104,18096,3
32104,10567,4
32104,4350,5
32104,8047,6
32104,17239,7
32104,6518,8
32104,15474,9
32104,4523,13
32104,7303,14
32104,18381,16
32104,2412,18
32104,2819,20
32104,14738,21
32104,15538,23
32104,20263,24
32104,11659,25
32104,80,26
32104,16150,27
32104,7538,32
32104,13237,33
32104,11206,34
32104,15023,35
32113,19646,0
32113,2000,1
32113,6223,2
32113,8047,3
32113,7416,4
32113,20247,5
32113,16400,6
32113,2359,7
32113,10860,8
32113,18852,10
32113,6672,11
32113,3961,12
32113,17635,14
32113,15722,15
32113,2859,16
32113,15988,17
32113,268,18
32113,2551,19
32113,10084,20
32113,9246,21
32113,5644,22
32113,1513,23
32113,18090,24
32113,11510,25
32113,1466,26
32113,16149,27
32113,7558,28
32113,11380,29
32113,13074,30
32113,6624,31
32113,15185,32
32113,14370,33
32113,9655,34
32113,9847,35
32113,9882,36
32113,10745,37
32113,12815,38
32113,12008,39
32113,17241,40
32113,14425,41
32113,16079,42
32113,9471,43
32113,7490,44
32113,18755,45
32113,10583,47
32113,16552,49
32113,9580,50
32113,18645,51
32113,19309,52
32113,17663,53
32113,20285,54
32113,12712,55
32113,16289,57
32113,7596,58
32113,13255,59
32113,3242,60
32113,19451,61
32113,2918,62
32113,19219,63
32113,16732,64
32113,17778,65
32113,12156,66
32113,17338,67
32113,8847,68
32113,11880,69
32113,6821,70
32113,15316,71
32113,4253,72
32113,15885,73
32115,11478,1
32115,19850,2
32115,17357,4
32115,1813,5
32115,6113,6
32115,7183,8
32115,9175,11
32115,7133,15
32115,5049,17
32115,2658,18
32115,7543,21
32115,5675,22
32115,12608,25
32115,8210,26
32115,149,30
32115,5540,31
32115,26,34
32115,13384,35
32115,6487,37
32115,2384,38
32115,19060,41
32116,4704,0
32116,4720,1
32116,800,2
32116,5657,3
32116,7515,4
32116,20337,5
32116,15090,9
32116,6788,10
32116,15661,12
32116,8033,13
32116,12196,14
32116,6106,15
32116,9292,18
32116,805,19
32116,13256,21
32116,13891,24
32116,4834,25
32121,14016,2
32121,17971,3
32121,11715,5
32121,9346,6
32121,19929,8
32121,1271,11
32121,13323,12
32121,11268,15
32121,17346,17
32121,9913,29
32121,8142,34
32121,15750,35
32121,2561,38
32137,11286,0
32137,15548,2
32137,20396,3
32137,7730,4
32137,10446,5
32137,6973,6
32137,1153,7
32137,7130,9
32137,16412,15
32137,1408,16
32140,12999,-1
32140,207,-1
32140,16471,0
32140,12646,7
32140,18728,9
32140,17597,10
32140,1635,13
32140,6981,14
32140,6892,15
32140,10496,16
32140,18855,17
32140,4057,19
32140,14309,20
32140,13671,21
32140,5169,23
32140,2888,24
32140,11663,25
32140,18058,26
32140,4259,27
32140,15088,28
32140,12990,35
32140,20141,36
32140,8125,40
32140,19252,41
32140,11638,42
32140,18672,43
32140,17774,44
32143,13207,-1
32143,8570,-1
32143,17420,-1
32143,9440,-1
32143,15558,0
32143,13188,1
32143,17515,2
32143,10339,3
32143,2418,6
32143,14233,7
32143,20408,10
32143,15477,11
32143,19878,12
32143,7577,13
32143,2088,14
32143,436,15
32143,17715,16
32143,9034,18
32143,7400,19
32143,2402,20
32143,20571,21
32143,12144,22
32143,16796,24
32143,1852,26
32143,13165,35
32143,11217,36
32143,3068,38
32143,11164,39
32143,7549,40
32143,18370,41
32143,11900,45
32143,11155,47
32143,9739,48
32143,8573,49
32143,5833,51
32143,8418,84
32147,19665,0
32147,883,1
32147,2309,2
32147,8699,3
32147,17096,5
32147,1534,6
32147,15209,8
32147,3245,9
32147,14591,11
32147,11366,12
32147,5685,13
32147,15806,14
32147,16760,15
32147,19962,16
32147,1746,17
32147,778,18
32147,8481,19
32147,13980,20
32147,4364,21
32147,5881,22
32147,14395,23
32147,12261,24
32147,18728,25
32147,7619,26
32147,20631,27
32147,6253,28
32147,6556,29
32157,19688,-1
32157,17292,1
32157,14615,2
32157,2980,4
32157,4720,5
32157,3685,6
32157,6971,7
32157,2132,8
32157,18404,9
32157,5751,10
32157,20578,11
32157,16905,12
32157,3001,14
32157,13129,15
32157,4510,16
32157,10833,18
32157,4317,19
32157,4058,21
32157,19008,22
32157,6788,23
32157,14904,26
32157,9579,27
32157,20167,29
32157,1698,30
32157,15090,31
32157,387,32
32157,5679,33
32157,20225,34
32157,8112,35
32157,13188,36
32157,4278,37
32157,20433,38
32157,13029,39
32157,15750,41
32157,7321,42
32157,840,44
32157,797,45
32157,14378,46
32157,17634,47
32157,10742,48
32157,18743,49
32157,4839,50
32157,12284,51
32157,12557,52
32157,6600,53
32157,17689,58
32157,2665,59
32157,4765,60
32157,10591,61
32157,16583,62
32157,16637,66
32157,16454,69
32157,8539,70
32157,1085,71
32166,1730,0
32166,1590,4
32166,17597,13
32166,18091,14
32166,11896,16
32166,12154,17
32166,1578,21
32166,11373,22
32166,19912,23
32166,14320,33
32166,13535,35
32172,4109,0
32172,6287,2
32172,14666,3
32172,19263,6
32172,10880,7
32172,7125,8
32172,17277,12
32172,10137,14
32172,10607,16
32172,17608,17
32195,17881,0
32195,14758,1
32195,15869,2
32195,1234,3
32195,12563,4
32195,15209,5
32195,14378,6
32195,4812,8
32195,11882,11
32195,18448,12
32195,6733,13
32195,4412,14
32195,1951,15
32195,15286,16
32195,2740,17
32195,9712,18
32195,11666,20
32195,14591,21
32195,2158,22
32203,6386,4
32203,2343,9
32203,10632,12
32203,13876,13
32203,11747,15
32203,10337,16
32203,13056,18
32203,7787,21
32203,17585,23
32203,9621,25
32203,9466,26
32203,11046,27
32203,16025,28
32203,15322,31
32203,10834,32
32203,5149,33
32203,662,34
32203,5605,36
32203,18938,37
32203,13142,38
32203,1906,43
32203,16521,44
32203,9591,48
32203,2939,51
32203,1829,52
32203,4313,55
32208,20150,-1
32208,4523,0
32208,11803,3
32208,17634,7
32208,11029,8
32208,9715,9
32208,5141,10
32208,9414,11
32208,17495,14
32208,9804,15
32208,7147,16
32208,9259,17
32208,14149,20
32208,10855,21
32208,4693,22
32208,3385,23
32208,14255,24
32208,4909,25
32208,7465,26
32208,5940,27
32208,8169,28
32208,15864,29
32208,19991,30
32208,9681,31
32208,17524,32
32208,18729,33
32208,12075,34
32208,5668,35
32208,4720,37
32208,10496,38
32208,19589,39
32208,19889,41
32208,17276,42
32208,5006,43
32208,3880,44
32208,5092,46
32208,17720,47
32208,11313,48
32208,11303,49
32208,6971,50
32208,8872,51
32208,19305,52
32208,11648,54
32208,13402,55
32208,2272,56
32208,15779,57
32208,14668,58
32208,11842,59
32208,8358,60
32208,12436,61
32208,5857,62
32208,4111,63
32208,2665,64
32208,18676,65
32208,4603,66
32208,15900,68
32208,8073,69
32208,18826,75
32211,18515,-1
32211,17744,0
32211,15563,1
32211,1992,3
32211,2058,4
32211,5167,6
32211,8047,7
32211,4672,8
32211,18852,9
32211,663,11
32216,1014,0
32216,17154,1
32216,4189,2
32216,10419,3
32216,13265,5
32216,19616,11
32216,11578,17
32216,10880,23
32216,10300,24
32216,10613,26
32216,4151,29
32216,10132,30
32216,1198,31
32216,13009,34
32216,16846,35
32216,11644,36
32216,2231,38
32216,10864,42
32216,11192,48
32216,17276,52
32216,2879,53
32216,10151,54
32216,9228,56
32216,18764,57
32216,4936,58
32216,7109,59
32216,8391,61
32216,1678,62
32216,16100,63
32216,11965,64
32216,10040,66
32216,4603,67
32216,5509,68
32216,9323,69
32216,9493,71
32227,5694,0
32227,19009,3
32227,217,11
32227,18847,12
32227,3156,18
32227,15459,29
32227,7776,30
32227,4599,38
32227,2822,47
32227,11157,48
32230,1641,1
32230,7943,2
32230,14430,7
32230,13688,8
32230,4336,9
32230,17200,10
32230,18614,11
32230,7758,12
32230,2508,13
32230,9644,14
32240,13234,14
32240,13865,16
32240,10591,18
32240,19373,19
32240,13188,25
32240,1408,26
32240,15204,27
32240,13959,28
32240,1634,37
32240,2367,40
32240,18074,42
32240,11369,45
32240,6112,61
32240,4482,62
32250,10807,2
32250,13550,3
32250,17974,5
32250,11070,6
32250,14826,7
32250,16862,8
32250,20362,9
32250,18875,11
32250,4965,12
32250,5911,14
32250,12599,15
32250,5665,16
32250,18446,17
32250,1006,18
32250,2437,19
32250,11117,20
32250,2705,21
32250,541,22
32250,6090,24
32250,2234,25
32250,9394,26
32250,9705,27
32250,13101,30
32250,12681,31
32250,10848,32
32250,1854,34
32250,3885,35
32250,9826,36
32250,359,37
32250,15767,38
32250,14535,40
32250,2412,41
32250,13139,43
32250,2367,44
32252,18953,-1
32252,10451,2
32252,16764,3
32252,15563,5
32252,711,8
32252,4939,9
32252,8971,10
32252,6272,12
32252,3072,18
32252,4672,19
32252,14815,27
32252,9996,28
32252,10834,34
32252,11151,36
32252,4718,38
32252,18951,41
32252,12536,43
32254,14886,2
32254,4024,14
32254,18070,22
32254,1775,23
32254,10440,26
32254,16583,30
32254,7188,32
32254,9913,33
32254,10236,34
32254,358,37
32254,8033,41
32254,15820,45
32258,13734,-1
32258,12237,-1
32258,3410,0
32258,20120,2
32258,4998,3
32258,13202,4
32258,20213,5
32258,10367,6
32258,11774,7
32258,17550,8
32258,9184,9
32258,16080,11
32258,10470,18
32258,6043,21
32258,4812,22
32258,4001,23
32258,10324,25
32258,11242,27
32258,18254,28
32258,15471,30
32258,2464,31
32258,18987,36
32264,2497,0
32264,1394,1
32264,4060,5
32264,6430,6
32264,9635,8
32264,9832,9
32264,8430,11
32264,4078,12
32264,10173,13
32264,7506,14
32264,19387,15
32264,20581,17
32264,12196,18
32264,963,19
32264,8360,23
32264,6977,28
32264,8618,40
32264,3494,42
32264,6390,43
32264,13507,48
32264,13690,49
32264,7977,53
32264,13081,64
32264,10310,66
32264,13760,69
32264,16741,70
32264,2718,71
32264,391,74
32264,1696,78
32277,15542,1
32277,19184,3
32277,17999,7
32277,9187,8
32277,7372,9
32277,18005,10
32277,13315,11
32277,1184,12
32277,9140,13
32277,20039,14
32277,11435,15
32277,1464,16
32277,3004,17
32277,4164,19
32277,15388,20
32290,4136,-1
32290,10442,0
32290,13435,1
32290,8950,2
32290,19556,3
32290,7889,4
32290,20169,5
32290,6577,7
32290,6971,8
32290,350,9
32290,16208,10
32290,3611,11
32290,8643,13
32290,17923,16
32290,3221,17
32290,8507,18
32290,1174,19
32290,7463,20
32290,13731,21
32290,10591,23
32290,12622,24
32290,9278,25
32290,2348,26
32290,18876,27
32290,10055,29
32290,19471,30
32294,2203,-1
32294,14571,0
32294,2317,1
32294,817,3
32294,9579,4
32294,15942,5
32294,3798,6
32294,16166,7
32294,19571,9
32294,12868,10
32294,5618,11
32294,5859,15
32294,3304,17
32294,3403,18
32294,14016,19
32294,13784,20
32294,20163,21
32294,9984,22
32294,7598,23
32294,4948,24
32294,4954,27
32294,6477,31
32294,12507,33
32294,7350,36
32294,5722,37
32294,15619,39
32294,92,42
32294,4768,48
32294,14511,49
32294,5389,52
32294,17287,53
32294,19823,54
32294,18669,55
32298,10347,-1
32298,8129,-1
32298,1826,1
32298,17383,2
32298,11239,3
32298,19311,6
32298,131,7
32298,3128,9
32298,2915,13
32298,19737,14
32298,6159,15
32298,17748,18
32298,1118,19
32298,6271,27
32298,15482,28
32298,16605,32
32298,10751,33
32298,10643,36
32312,4915,0
32312,20114,1
32312,6442,4
32312,16502,5
32312,20235,7
32312,2705,8
32312,16722,9
32312,3976,10
32312,8390,12
32312,3565,14
32312,20263,15
32312,5089,19
32312,8145,20
32317,648,0
32317,8767,1
32317,5606,2
32317,9705,3
32317,6350,4
32317,10086,5
32317,725,6
32317,2978,7
32317,8953,8
32317,13550,9
32317,11914,10
32317,15413,11
32317,4523,12
32317,4965,13
32317,2674,14
32317,20134,15
32317,7059,16
32317,3885,17
32317,8956,18
32317,3434,19
32317,9963,20
32317,10679,21
32317,4013,23
32317,15807,24
32317,20242,25
32317,3347,26
32317,16601,27
32317,20014,28
32317,2272,29
32317,15771,30
32317,18091,31
32317,14154,32
32317,15770,33
32317,2766,34
32317,9715,35
32317,17116,36
32317,2912,38
32317,19962,39
32317,2409,40
32317,3835,41
32317,8749,42
32317,4923,43
32317,19555,44
32317,4826,45
32317,13006,46
32317,6681,47
32317,16315,48
32317,15701,50
32317,13272,51
32317,12164,52
32318,14247,0
32318,3790,1
32318,20268,2
32318,13865,4
32318,4826,5
32318,5881,6
32318,1093,7
32318,18119,8
32318,4013,14
32318,3403,16
32318,13990,18
32318,7694,19
32318,12639,20
32318,5612,22
32318,9941,23
32318,11255,24
32318,4430,25
32318,7009,26
32318,19838,27
32318,15333,29
32318,11644,30
32318,215,31
32318,16601,32
32318,5846,34
32318,18539,36
32318,6773,37
32318,868,38
32318,7696,39
32318,5606,40
32318,12594,41
32318,11648,42
32318,1489,43
32318,16820,44
32318,2780,45
32318,20287,46
32318,956,47
32318,8179,48
32318,2997,49
32318,7153,50
32318,15578,52
32318,3431,53
32318,13368,54
32318,9705,55
32318,2272,56
32318,2674,57
32318,11107,58
32327,16494,1
32327,8248,3
32327,8539,4
32327,2221,5
32327,4403,6
32327,14826,8
32327,16107,9
32327,5606,11
32327,7506,12
32327,3788,13
32327,10848,14
32327,17918,15
32327,15771,16
32327,14338,17
32327,11369,18
32327,20134,19
32327,4523,20
32327,5572,21
32327,2019,22
32331,9300,0
32331,8507,1
32331,11740,3
32331,4594,5
32331,10031,6
32331,10474,7
32331,5756,12
32331,4307,13
32331,3424,20
32331,11687,21
32331,5722,24
32331,10089,25
32331,904,40
32331,1023,41
32331,15214,43
32331,20141,44
32331,12597,46
32331,19078,47
32331,2272,48
32331,13997,52
32331,18945,53
32331,14919,54
32331,11269,55
32331,18726,56
32331,11157,57
32331,11027,58
32331,15474,59
32331,13624,60
32331,6109,61
32331,17229,63
32331,6563,66
32331,12715,68
32331,7889,70
32331,11400,71
32331,17114,72
32331,10850,73
32331,11275,76
32331,4323,78
32338,20150,-1
32338,15542,0
32338,11173,2
32338,10957,3
32338,10591,4
32338,6971,7
32338,15547,8
32338,14037,10
32338,6093,12
32338,1714,13
32338,10358,14
32338,5947,16
32338,12910,17
32338,5141,18
32338,8275,19
32338,14360,20
32338,20042,21
32338,26,22
32338,14064,23
32338,7888,24
32338,15498,26
32338,11636,27
32338,13188,28
32338,11681,32
32338,17699,33
32338,624,34
32338,8643,35
32338,65,36
32338,14243,37
32338,3165,41
32338,13030,42
32338,11699,43
32338,11283,44
32338,16494,45
32338,1710,46
32338,6792,47
32338,2547,53
32338,19302,54
32338,20242,55
32338,14463,56
32338,8036,57
32338,4148,58
32338,2853,59
32338,16708,60
32338,2204,61
32338,2153,64
32338,17001,66
32338,11513,67
32338,19075,68
32338,5023,69
32338,17935,70
32338,6596,85
32362,11271,-1
32362,8437,0
32362,20359,3
32362,2247,4
32362,15702,6
32362,13908,8
32362,368,10
32362,14869,14
32362,18273,18
32362,20331,20
32362,16802,29
32362,13331,30
32362,11265,33
32362,5020,39
32362,5485,40
32362,19009,41
32362,11512,42
32362,3424,43
32362,9201,48
32362,12765,50
32362,9491,51
32362,6732,52
32362,9424,53
32362,3007,54
32362,13435,55
32362,4166,57
32362,1616,59
32362,17209,75
32364,2730,2
32364,14907,3
32364,9706,4
32364,11258,5
32364,5474,6
32364,1300,7
32364,1060,8
32364,8415,9
32364,5849,11
32364,4369,12
32364,1476,13
32364,15029,14
32364,3624,15
32364,7544,16
32364,38,17
32364,16708,18
32364,14022,19
32364,20325,20
32364,13670,21
32364,16729,22
32364,10472,23
32364,8045,24
32364,3437,25
32364,19340,27
32364,16727,28
32364,19462,29
32364,5655,31
32364,18275,32
32364,3860,33
32364,7114,34
32364,12920,35
32364,14491,36
32364,1365,37
32364,9117,38
32364,13862,39
32364,56,40
32364,5769,43
32364,14471,44
32364,18404,45
32364,628,46
32364,1253,47
32364,4148,48
32364,3855,49
32364,17004,50
32364,16012,51
32364,14243,52
32370,10863,0
32370,195,3
32370,15427,8
32370,7539,10
32370,16288,12
32370,5534,14
32370,14203,15
32370,17138,16
32370,26,17
32382,15090,0
32382,19236,1
32382,2164,2
32382,316,4
32382,10591,5
32382,963,7
32382,3519,8
32382,5739,9
32382,9963,10
32382,9378,15
32382,19602,16
32382,16379,17
32382,5564,18
32382,12721,19
32382,17516,20
32382,2036,22
32382,12881,24
32382,10426,28
32382,9340,33
32389,18983,-1
32389,6113,0
32389,19850,2
32389,14774,3
32389,4926,9
32389,10910,11
32389,8620,14
32389,7917,15
32389,15996,16
32389,10877,21
32408,10013,0
32408,15770,2
32408,3093,3
32408,5911,4
32408,16080,6
32408,14453,9
32408,13011,10
32408,12559,11
32408,5881,12
32408,20394,13
32408,15558,14
32416,6,-1
32416,12148,-1
32416,2469,1
32416,15312,4
32416,14784,5
32416,6182,6
32416,865,10
32416,2212,11
32416,6861,12
32416,3444,15
32416,13238,16
32416,10093,17
32416,14905,18
32416,15633,22
32416,1444,23
32416,9961,24
32416,6066,25
32416,3982,28
32416,11654,29
32416,10490,30
32416,20045,32
32423,3245,-1
32423,19730,0
32423,12510,1
32423,19429,2
32423,17528,3
32423,16973,4
32423,12164,5
32423,15413,6
32423,3606,7
32423,7506,9
32423,15053,10
32423,11796,11
32423,15767,12
32423,13865,13
32423,12599,14
32423,14765,15
32423,12393,16
32423,16193,17
32423,3811,18
32423,4826,19
32423,20134,20
32423,19628,21
32423,216,22
32423,19398,23
32423,4069,24
32423,5047,25
32423,5881,26
32423,14620,27
32423,10013,28
32423,2117,30
32423,11070,32
32423,5606,33
32423,20242,34
32423,6799,35
32423,13139,36
32423,7465,37
32423,8767,38
32423,8822,39
32423,14661,40
32423,280,41
32423,11117,42
32423,12681,43
32423,14355,45
32423,2674,46
32423,5100,49
32423,3835,50
32423,541,52
32423,11373,53
32423,6411,54
32423,5633,55
32423,17597,56
32423,14758,57
32423,8956,58
32423,17239,59
32423,13237,60
32423,15578,61
32423,13980,62
32423,360,63
32423,19662,64
32423,18381,65
32423,4692,68
32423,4965,69
32423,2306,70
32423,4052,71
32423,17157,72
32431,6584,-1
32431,17398,0
32431,19252,1
32431,17802,4
32431,362,5
32431,2090,7
32431,1806,10
32431,285,11
32431,868,12
32431,12622,13
32431,19431,14
32431,9963,15
32431,2736,16
32431,8145,17
32431,8599,18
32431,16494,20
32431,1547,21
32431,456,26
32431,9007,27
32431,8117,29
32431,10437,30
32431,5817,31
32431,1063,32
32431,8749,33
32431,9676,34
32431,4603,35
32431,1442,37
32431,9429,54
32439,1243,0
32439,12425,3
32439,3880,4
32439,14176,6
32439,15578,7
32439,15005,8
32439,667,9
32439,7465,10
32439,2674,11
32439,20134,12
32439,13368,13
32439,17034,14
32439,12718,15
32439,5165,16
32439,5765,17
32439,9941,18
32439,10828,20
32439,2317,21
32439,17926,22
32439,13865,23
32439,4311,24
32460,3740,0
32460,16471,1
32460,7404,3
32460,4057,4
32460,20342,6
32460,14885,7
32460,8160,8
32460,5576,10
32471,14622,0
32471,15723,2
32471,16116,4
32471,16948,6
32471,13347,7
32471,2551,8
32471,5021,9
32471,2000,10
32471,10955,12
32471,19906,13
32471,1181,14
32471,8474,15
32471,13543,16
32471,9576,17
32471,5749,20
32471,18265,24
32471,13875,25
32471,11162,27
32471,2217,28
32471,20541,29
32471,7522,30
32471,2857,31
32471,18090,34
32471,17172,35
32471,18203,37
32471,1772,38
32471,7416,40
32471,12815,41
32471,562,42
32471,8550,43
32471,1513,44
32471,3210,45
32471,9380,58
32474,4385,-1
32474,10023,-1
32474,6979,9
32474,913,11
32474,13083,15
32474,12617,17
32474,15986,18
32474,8137,25
32474,3001,28
32474,3437,29
32474,3890,30
32474,7544,31
32474,18275,32
32474,9003,34
32474,12623,35
32474,16521,38
32474,7021,39
32474,20497,40
32474,16012,49
32474,16385,51
32474,11425,52
32474,16294,53
32474,10708,55
32474,6409,63
32474,13812,71
32478,19725,3
32478,10963,4
32478,20610,6
32478,12563,7
32478,853,11
32478,14366,14
32478,7159,17
32478,11791,18
32478,4953,25
32481,16193,0
32481,1144,1
32481,12510,2
32481,14826,3
32481,1398,4
32481,16835,5
32481,15988,7
32481,6933,8
32481,18493,9
32481,17154,10
32481,17865,11
32481,11233,12
32481,12693,13
32486,4526,-1
32486,11722,-1
32486,7436,-1
32486,11681,2
32486,19091,3
32486,18547,5
32486,20371,6
32486,5674,7
32486,16465,8
32486,4693,9
32486,11282,11
32486,15624,12
32486,11232,15
32486,9430,16
32486,7000,18
32486,4707,26
32495,1056,0
32495,16225,1
32495,12129,2
32495,18840,3
32495,4761,4
32495,13426,6
32495,15511,7
32505,1085,0
32505,15751,1
32505,7077,4
32505,16866,6
32505,7545,7
32505,12739,9
32505,3551,10
32505,10706,11
32505,15949,12
32505,16899,15
32505,9477,17
32505,16705,18
32505,4026,21
32505,17346,22
32505,14378,23
32505,14160,24
32505,1656,25
32505,3238,26
32505,4834,27
32505,14904,28
32505,2487,30
32505,8019,31
32505,15193,32
32505,15781,33
32505,4202,36
32505,2336,37
32522,7751,0
32522,8331,1
32522,12992,2
32522,12990,3
32522,10567,4
32522,9490,5
32522,868,6
32522,18617,8
32522,8377,9
32522,17695,10
32522,14920,11
32522,13542,12
32522,6494,13
32522,3347,14
32522,16471,15
32522,15209,16
32522,4175,17
32522,11661,19
32522,17217,21
32534,4745,0
32534,394,4
32534,4540,5
32534,5478,6
32534,15603,7
32534,14904,9
32534,19008,11
32534,9804,12
32534,11285,16
32534,3287,17
32534,10634,18
32534,19075,19
32534,6433,20
32534,18944,23
32534,10691,30
32534,12793,31
32534,6942,57
32544,3875,-1
32544,2088,-1
32544,10496,0
32544,11896,1
32544,8956,2
32544,5576,3
32544,14395,6
32544,216,8
32544,16985,11
32544,20555,12
32544,17671,13
32544,18440,14
32544,18575,15
32544,13034,16
32544,3330,17
32544,6892,18
32544,11417,19
32544,653,20
32544,9050,21
32544,18395,22
32544,18186,23
32544,20268,25
32544,14583,26
32544,849,27
32544,12187,29
32544,13477,30
32544,15558,32
32544,14453,33
32544,2752,34
32544,7312,35
32544,414,37
32544,7238,39
32544,11345,41
32544,13505,42
32544,4250,43
32544,2367,44
32550,628,0
32550,18404,1
32550,19605,2
32550,13624,3
32550,12910,5
32550,2730,10
32550,3662,11
32550,2508,12
32550,1253,13
32550,2339,14
32550,14946,15
32550,2272,16
32550,3698,17
32550,12644,19
32550,894,21
32550,6494,22
32550,1591,23
32550,20024,25
32550,11531,26
32550,20372,27
32550,4523,28
32556,2316,-1
32556,10282,-1
32556,1357,1
